id,titulo,infos,valor,local,data_anuncio,link,DATA_COLETA_METADADOS
1034435718,HB20S 2019/2019 1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO,53.527 km  |  Câmbio: Automático  |  Flex  |  ,R$ 74.220,São Luís -  MA,"Hoje, 17:58",https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2019-2019-1-6-comfort-plus-16v-flex-4p-automatico-1034435718,2022-06-01
1005405666,VOLKSWAGEN KOMBI 2014,228.729 km  |  Câmbio: Manual  |  Flex  |  ,R$ 45.900,Curitiba -  PR,"Hoje, 17:22",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-kombi-2014-1005405666,2022-06-01
985596869,NISSAN TIIDA HATCH S 1.8 16V-MT 4P  2012,158.658 km  |  Câmbio: Manual  |  Flex  |  ,R$ 33.990,Curitiba -  PR,"Hoje, 17:22",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/nissan-tiida-hatch-s-1-8-16v-mt-4p-2012-985596869,2022-06-01
998134429,CHEVROLET PRISMA 1.0MT LT 2013,123.307 km  |  Câmbio: Manual  |  Flex  |  ,R$ 41.900,Curitiba -  PR,"Hoje, 17:22",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-1-0mt-lt-2013-998134429,2022-06-01
985312120,Ford Galaxie 500 - 1977,104.600 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 99.900,Bento Gonçalves -  RS,"Hoje, 17:22",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/ford-galaxie-500-1977-985312120,2022-06-01
1030908938,VOLKSWAGEN TOUAREG V6 2008,202.827 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 44.900,Curitiba -  PR,"Hoje, 17:22",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-touareg-v6-2008-1030908938,2022-06-01
975012196,RENAULT KWID ZEN 10MT  2020,46.900 km  |  Câmbio: Manual  |  Flex  |  ,R$ 47.900,Curitiba -  PR,"Hoje, 17:22",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-zen-10mt-2020-975012196,2022-06-01
1014877975,Volkswagen Fusca 2.0 TSI - 2014,60.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 114.900,Bento Gonçalves -  RS,"Hoje, 17:22",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fusca-2-0-tsi-2014-1014877975,2022-06-01
1020603412,hb20s Automático 2014 Premiun ,56.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 55.900,Fortaleza -  CE,"Hoje, 17:21",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20s-automatico-2014-premiun-1020603412,2022-06-01
1037063083,Mitsubishi Pajero Dakar 3.2 Diesel 7 lugares Completa,178.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 138.900,Ribeirão Preto -  SP,"Hoje, 17:21",https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-pajero-dakar-3-2-diesel-7-lugares-completa-1037063083,2022-06-01
1005407602,Chevrolet Prisma 2017 1.4 mpfi lt 8v flex 4p manual,56.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 59.899,Rio de Janeiro -  RJ,"Hoje, 17:21",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-2017-1-4-mpfi-lt-8v-flex-4p-manual-1005407602,2022-06-01
1036765447,FIESTA 1.0 COMPLETO 2003 ,78.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 17.990,Teresina -  PI,"Hoje, 17:21",https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiesta-1-0-completo-2003-1036765447,2022-06-01
500208685,Fiat Toro 2.0 Volcano Diesel 4x4 22/22 0km,0 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 193.980,São Paulo -  SP,"Hoje, 17:21",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2-0-volcano-diesel-4x4-22-22-0km-500208685,2022-06-01
1035172011,Palio Weekend ELX 1.4 mpi Fire Flex 8V,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 27.990,Içara -  SC,"Hoje, 17:21",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-elx-1-4-mpi-fire-flex-8v-1035172011,2022-06-01
1027006719,Symbol ano 2010 completo,159.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 24.500,Santo André -  SP,"Hoje, 17:21",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/symbol-ano-2010-completo-1027006719,2022-06-01
1037566044,SANDERO 2019/2020 1.6 16V SCE FLEX INTENSE X-TRONIC,56.106 km  |  Câmbio: Automático  |  Flex  |  ,R$ 71.500,Araçatuba -  SP,"Hoje, 17:21",https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/sandero-2019-2020-1-6-16v-sce-flex-intense-x-tronic-1037566044,2022-06-01
1023447095,VIRTUS 2020/2020 1.0 200 TSI COMFORTLINE AUTOMÁTICO,54.986 km  |  Câmbio: Manual  |  Flex  |  ,R$ 82.490,Santo André -  SP,"Hoje, 17:21",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/virtus-2020-2020-1-0-200-tsi-comfortline-automatico-1023447095,2022-06-01
1023262103,Spacefox Trend 1.6 flex! 2012!,108.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 39.900,Esteio -  RS,"Hoje, 17:21",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/spacefox-trend-1-6-flex-2012-1023262103,2022-06-01
1033417526,PEUGEOT 2008 GRIFFE 1.6 THP 2021,19.578 km  |  Câmbio: Automático  |  Flex  |  ,R$ 111.900,Brasília -  DF,"Hoje, 17:21",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-griffe-1-6-thp-2021-1033417526,2022-06-01
1023630657,Tracker Premier 1.4 turbo 2019,14.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 96.900,Feira de Santana -  BA,"Hoje, 17:21",https://ba.olx.com.br/regiao-de-feira-de-santana-e-alagoinhas/autos-e-pecas/carros-vans-e-utilitarios/tracker-premier-1-4-turbo-2019-1023630657,2022-06-01
1022742249,Fiat Strada 1.8 Adventure Cabine Estendida 2013,112.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 52.500,Piracicaba -  SP,"Hoje, 17:21",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-1-8-adventure-cabine-estendida-2013-1022742249,2022-06-01
1032110602,CHEVROLET ONIX 10MT JOYE 2019,111.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 47.900,Curitiba -  PR,"Hoje, 17:21",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-10mt-joye-2019-1032110602,2022-06-01
1034679320,corolla XEI 2.0 AT flex ,97.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 85.900,Curitiba -  PR,"Hoje, 17:24",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2-0-at-flex-1034679320,2022-06-01
1038046113,SAVEIRO ROBUST  ÚNICO DONO 21/22 ,14.187 km  |  Câmbio: Manual  |  Flex  |  ,R$ 80.999,Goianésia -  GO,"Hoje, 17:24",https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/saveiro-robust-unico-dono-21-22-1038046113,2022-06-01
1029667795,VOLKSWAGEN CROSS UP 1.0 TSI 12V FLEX 4P MANUAL,63.839 km  |  Câmbio: Manual  |  Flex  |  ,R$ 73.990,Brasília -  DF,"Hoje, 17:24",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-cross-up-1-0-tsi-12v-flex-4p-manual-1029667795,2022-06-01
1016379499,Fiat Toro FREEDOM 1.8 AUT. FLEX 4P,92.703 km  |  Câmbio: Automático  |  Flex  |  ,R$ 97.990,Goioerê -  PR,"Hoje, 17:24",https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-freedom-1-8-aut-flex-4p-1016379499,2022-06-01
1033878533,Hyundai Hb20 Confort 1.0 2015 Prata,1.234 km  |  ,R$ 41.900,Praia Grande -  SP,"Hoje, 17:24",https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-confort-1-0-2015-prata-1033878533,2022-06-01
1029206441,FORD FIESTA New Fiesta SE 1.6 16V Flex 5p,72.239 km  |  Câmbio: Manual  |  Flex  |  ,R$ 51.900,Uberlândia -  MG,"Hoje, 17:24",https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-new-fiesta-se-1-6-16v-flex-5p-1029206441,2022-06-01
981262270,HILUX 2019/2020 2.8 SRV 4X4 CD 16V DIESEL 4P AUTOMÁTICO,81.450 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 184.520,Porto Velho -  RO,"Hoje, 17:24",https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/hilux-2019-2020-2-8-srv-4x4-cd-16v-diesel-4p-automatico-981262270,2022-06-01
1030408177,Honda Civic EXL -2020 ,25.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 138.900,Sorocaba -  SP,"Hoje, 17:24",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-exl-2020-1030408177,2022-06-01
1025594870,Novo Uno Way 1.4 2012 Completo *Abaixo da fipe*,138.500 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 31.900,Juiz de Fora -  MG,"Hoje, 17:24",https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/novo-uno-way-1-4-2012-completo-abaixo-da-fipe-1025594870,2022-06-01
1037245368,jeep renegade sport 2016 1.8 flex automatico completo de tudo,82.500 km  |  Câmbio: Automático  |  Flex  |  ,R$ 75.900,Natal -  RN,"Hoje, 17:24",https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-sport-2016-1-8-flex-automatico-completo-de-tudo-1037245368,2022-06-01
1005143389,Ford Ka Sedan 2017 1.0 Flex Completíssimo,167.247 km  |  Câmbio: Manual  |  Flex  |  ,R$ 45.990,Campinas -  SP,"Hoje, 17:24",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-2017-1-0-flex-completissimo-1005143389,2022-06-01
1001106175,Gol 1.6 2019 Msi Aut. Revisado e C/Garantia!!!,52.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 64.990,Recife -  PE,"Hoje, 17:24",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-2019-msi-aut-revisado-e-c-garantia-1001106175,2022-06-01
954552486,Toyota Corolla XEI 2.0 2021,55.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 129.990,Palmas -  TO,"Hoje, 17:24",https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-2-0-2021-954552486,2022-06-01
1013428368,peugeot 207,183.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 19.900,São Paulo -  SP,"Hoje, 17:24",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-1013428368,2022-06-01
1013685789,Corsa sedan Classic 1.6 completo motor 1.6  8 válvulas ( novíssimo ),90.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 19.990,Porto Alegre -  RS,"Hoje, 17:24",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corsa-sedan-classic-1-6-completo-motor-1-6-8-valvulas-novissimo-1013685789,2022-06-01
958294444,Kia Motors Sportage EX 2.0 ,134.510 km  |  Câmbio: Automático  |  Flex  |  ,R$ 82.800,Joinville -  SC,"Hoje, 17:24",https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/kia-motors-sportage-ex-2-0-958294444,2022-06-01
1003453796,TOYOTA COROLLA 1.8 SE-G 16V 2009,158.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 53.990,Ribeirão Preto -  SP,"Hoje, 17:24",https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-1-8-se-g-16v-2009-1003453796,2022-06-01
955208418,Grand Siena 1.4 Completo ,159.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 35.900,São José dos Campos -  SP,"Hoje, 17:24",https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-1-4-completo-955208418,2022-06-01
1010902588,ONIX 2019/2019 1.0 MPFI JOY 8V FLEX 4P MANUAL,31.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 54.900,Natal -  RN,"Hoje, 17:24",https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-2019-1-0-mpfi-joy-8v-flex-4p-manual-1010902588,2022-06-01
974943121,Ranger 3.2 Limited 19/20 Diesel,47.250 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 237.900,Salvador -  BA,"Hoje, 17:24",https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/ranger-3-2-limited-19-20-diesel-974943121,2022-06-01
1033470970,Chevrolet Onix 2013 1.0 mpfi ls 8v flex 4p manual,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 36.720,São João de Meriti -  RJ,"Hoje, 17:24",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2013-1-0-mpfi-ls-8v-flex-4p-manual-1033470970,2022-06-01
1023547074,FORD FIESTA 1.6 TITANIUM HATCH 16V FLEX 4P POWERSHIFT,93.081 km  |  Câmbio: Automático  |  Flex  |  ,R$ 51.990,Brasília -  DF,"Hoje, 17:24",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-1-6-titanium-hatch-16v-flex-4p-powershift-1023547074,2022-06-01
981741572,SANDERO 2020 COMPLETO+GNV+IPVA+TRANSFERÊNCIA ENT 15MIL +48X DE 1.295 FIXAS NO CDC ,1 km  |  Câmbio: Manual  |  Flex  |  ,R$ 45.900,Rio de Janeiro -  RJ,"Hoje, 17:24",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-2020-completo-gnv-ipva-transferencia-ent-15mil-48x-de-1-295-fixas-no-cdc-981741572,2022-06-01
1034887519,NISSAN KICKS SV CVT 2021,21.985 km  |  Câmbio: Automático  |  Flex  |  ,R$ 108.900,Curitiba -  PR,"Hoje, 17:23",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-sv-cvt-2021-1034887519,2022-06-01
1036689237,Oportunidade de Ouro,68.700 km  |  Câmbio: Manual  |  Flex  |  ,R$ 19.700,Belo Horizonte -  MG,"Hoje, 17:23",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-de-ouro-1036689237,2022-06-01
1024974350,Onix LT 1.0 - 2019 Completo,55.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 56.900,Fortaleza -  CE,"Hoje, 17:23",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-2019-completo-1024974350,2022-06-01
1015848010,"Civic EX 2017, IPVA 2022 quitado",56.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 107.000,Brasília -  DF,"Hoje, 17:23",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/civic-ex-2017-ipva-2022-quitado-1015848010,2022-06-01
1003950137,CHEVROLET CORSA HATCH MAXX 2009,201.771 km  |  Câmbio: Manual  |  Flex  |  ,R$ 25.900,Curitiba -  PR,"Hoje, 17:23",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-corsa-hatch-maxx-2009-1003950137,2022-06-01
1037118509,Renegade 2016,49.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 76.990,Rio de Janeiro -  RJ,"Hoje, 17:23",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-2016-1037118509,2022-06-01
1030599139,"Toyota Yaris XL 1.3 Automático 18/19, em perfeito estado, única dona!",41.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 71.500,Manaus -  AM,"Hoje, 17:23",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/toyota-yaris-xl-1-3-automatico-18-19-em-perfeito-estado-unica-dona-1030599139,2022-06-01
971338199,HONDA CR-V LX 2010,109.801 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 53.900,Curitiba -  PR,"Hoje, 17:23",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/honda-cr-v-lx-2010-971338199,2022-06-01
1015058501,BMW 328i turbo 2.0 245cv 15/15 teto solar,80.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 139.900,Goiânia -  GO,"Hoje, 17:23",https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/bmw-328i-turbo-2-0-245cv-15-15-teto-solar-1015058501,2022-06-01
1024005510,Toyota Hilux SRX AUT 2018/ 18 Prata,149.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 238.990,Patu -  RN,"Hoje, 17:23",https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-srx-aut-2018-18-prata-1024005510,2022-06-01
962842535,MITSUBISHI L200 TRITON 2.4 16V TURBO DIESEL SPORT GLS CD 4P 4X4 MANUAL 2019,36.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 164.900,Curitiba -  PR,"Hoje, 17:23",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-l200-triton-2-4-16v-turbo-diesel-sport-gls-cd-4p-4x4-manual-2019-962842535,2022-06-01
1019982866,CHEVROLET CRUZE LTZ NB 2013,164.774 km  |  Câmbio: Automático  |  Flex  |  ,R$ 61.900,Curitiba -  PR,"Hoje, 17:23",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-ltz-nb-2013-1019982866,2022-06-01
965670636,"hyundai HR ano 2019 com bau facchini  , novissimo ",98.452 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 122.800,São Paulo -  SP,"Hoje, 17:23",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hr-ano-2019-com-bau-facchini-novissimo-965670636,2022-06-01
1020485037,Volkswagen Virtus 2021 1.0 200 tsi comfortline automático,89.350 km  |  Câmbio: Automático  |  Flex  |  ,R$ 86.490,Campo Grande -  MS,"Hoje, 17:23",https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-2021-1-0-200-tsi-comfortline-automatico-1020485037,2022-06-01
935097155,Peugeot 307 Presence Pack 1.6 4P,104.800 km  |  Câmbio: Manual  |  Flex  |  ,R$ 29.990,Brasília -  DF,"Hoje, 17:23",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-307-presence-pack-1-6-4p-935097155,2022-06-01
1028818010,Oportunidade!! Fiat Argo 1.3 Firefly Flex Trekking Manual 2021 (+ pequena entrada) ,8.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 74.500,Rio de Janeiro -  RJ,"Hoje, 17:23",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-fiat-argo-1-3-firefly-flex-trekking-manual-2021-pequena-entrada-1028818010,2022-06-01
1015133194,GM - CHEVROLET ONIX LT PLUS 1.0 BRANCO 2021,40.047 km  |  Câmbio: Manual  |  Flex  |  ,R$ 82.990,São Mateus -  ES,"Hoje, 17:23",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-onix-lt-plus-1-0-branco-2021-1015133194,2022-06-01
902393535,Chevrolet S10 High Country 2022 2.8 Diesel 4x4 (Apenas 4.200 km),4.200 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 305.000,Porto Ferreira -  SP,"Hoje, 17:23",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-high-country-2022-2-8-diesel-4x4-apenas-4-200-km-902393535,2022-06-01
959371744,Tiguan Allspace Tsi  Comfortline Teto Solar !!!!,51.930 km  |  Câmbio: Automático  |  Flex  |  ,R$ 161.990,São Paulo -  SP,"Hoje, 17:23",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tiguan-allspace-tsi-comfortline-teto-solar--959371744,2022-06-01
1029808669,Volkswagen Virtus 2020 1.6 msi total flex manual,200 km  |  Câmbio: Manual  |  Gás Natural  |  ,R$ 72.900,Rio de Janeiro -  RJ,"Hoje, 17:23",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-2020-1-6-msi-total-flex-manual-1029808669,2022-06-01
945705227,HB20 2016/2017 1.0 COMFORT 12V FLEX 4P MANUAL,114.232 km  |  Câmbio: Manual  |  Flex  |  ,R$ 49.990,Presidente Prudente -  SP,"Hoje, 17:23",https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/hb20-2016-2017-1-0-comfort-12v-flex-4p-manual-945705227,2022-06-01
1026610516,Polo MSI 1.6 Manual,78.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 85.000,Franca -  SP,"Hoje, 17:23",https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/polo-msi-1-6-manual-1026610516,2022-06-01
1028782551,TOYOTA COROLLA XEI 2.0 FLEX 16V AUT. 2019,58.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 115.900,Fortaleza -  CE,"Hoje, 17:23",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-2-0-flex-16v-aut-2019-1028782551,2022-06-01
919451063,Voyage 2013 1.0 OBS: Carro Sem Garantia (81) 9 8691.1358 (Saulo)IPVA 2022 | ,1 km  |  Câmbio: Manual  |  Flex  |  ,R$ 28.970,Recife -  PE,"Hoje, 17:23",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/voyage-2013-1-0-obs-carro-sem-garantia-81-9-8691-1358-saulo-ipva-2022-919451063,2022-06-01
986140613,Argo 1.3 Drive,107.820 km  |  Câmbio: Manual  |  Flex  |  ,R$ 0,Sorocaba -  SP,"Hoje, 17:23",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/argo-1-3-drive-986140613,2022-06-01
994864015,Gla 250,62.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 141.900,Belo Horizonte -  MG,"Hoje, 17:23",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gla-250-994864015,2022-06-01
976581428,HYUNDAI HB20 1.0 TGDI FLEX PLATINUM PLUS AUTOMÁTICO,0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 104.990,Colatina -  ES,"Hoje, 17:23",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-flex-platinum-plus-automatico-976581428,2022-06-01
1026610516,Polo MSI 1.6 Manual,78.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 85.000,Franca -  SP,"Hoje, 17:23",https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/polo-msi-1-6-manual-1026610516,2022-06-01
1028782551,TOYOTA COROLLA XEI 2.0 FLEX 16V AUT. 2019,58.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 115.900,Fortaleza -  CE,"Hoje, 17:23",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-2-0-flex-16v-aut-2019-1028782551,2022-06-01
919451063,Voyage 2013 1.0 OBS: Carro Sem Garantia (81) 9 8691.1358 (Saulo)IPVA 2022 | ,1 km  |  Câmbio: Manual  |  Flex  |  ,R$ 28.970,Recife -  PE,"Hoje, 17:23",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/voyage-2013-1-0-obs-carro-sem-garantia-81-9-8691-1358-saulo-ipva-2022-919451063,2022-06-01
986140613,Argo 1.3 Drive,107.820 km  |  Câmbio: Manual  |  Flex  |  ,R$ 0,Sorocaba -  SP,"Hoje, 17:23",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/argo-1-3-drive-986140613,2022-06-01
994864015,Gla 250,62.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 141.900,Belo Horizonte -  MG,"Hoje, 17:23",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gla-250-994864015,2022-06-01
976581428,HYUNDAI HB20 1.0 TGDI FLEX PLATINUM PLUS AUTOMÁTICO,0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 104.990,Colatina -  ES,"Hoje, 17:23",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-flex-platinum-plus-automatico-976581428,2022-06-01
1004032644,T-CROSS 2019/2020 1.4 250 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO,58.834 km  |  Câmbio: Automático  |  Flex  |  ,R$ 120.870,Mogi das Cruzes -  SP,"Hoje, 17:23",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/t-cross-2019-2020-1-4-250-tsi-total-flex-highline-automatico-1004032644,2022-06-01
