id,titulo,infos,valor,local,data_anuncio,link,DATA_COLETA_METADADOS
1014592384,Renault Kwid,108.900 km  |  Câmbio: Manual  |  Flex  |  ,R$ 44.700,Curitiba -  PR,"Hoje, 16:46",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-1014592384,2022-06-01
1008898578,SANDERO STEPWAY 1.6 AUTOMÁTICO 2012/2012 QUITADO E BEM CONSERVADO.,178 km  |  Câmbio: Automático  |  Flex  |  ,R$ 30.500,Manaus -  AM,"Hoje, 16:46",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-1-6-automatico-2012-2012-quitado-e-bem-conservado-1008898578,2022-06-01
1036205322,Jeep Compass flex longitude 2017 ,78.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 109.900,Brasília -  DF,"Hoje, 16:46",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-flex-longitude-2017-1036205322,2022-06-01
1036715111,TUCSON 2012 2.0 AUTOMÁTICA ,139 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 42.000,Balneário Camboriú -  SC,"Hoje, 16:46",https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/tucson-2012-2-0-automatica-1036715111,2022-06-01
1038801581,New fiesta 1.6 flex 2017 completo ,96.500 km  |  Câmbio: Manual  |  Flex  |  ,R$ 47.900,Brasília -  DF,"Hoje, 16:46",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-1-6-flex-2017-completo-1038801581,2022-06-01
1004507944,Amarok 2012 4x4 highline automática aceito troca,139.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 103.900,Curitiba -  PR,"Hoje, 16:46",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/amarok-2012-4x4-highline-automatica-aceito-troca-1004507944,2022-06-01
1035320626,Fit ex automático c/ GNV 15 mil abaixo da fipe ,70.582 km  |  Câmbio: Automático  |  Flex  |  ,R$ 50.000,Rio de Janeiro -  RJ,"Hoje, 16:46",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fit-ex-automatico-c-gnv-15-mil-abaixo-da-fipe-1035320626,2022-06-01
1030785362,FORD KA 1.0 TI-VCT FLEX SE MANUAL,71.161 km  |  Câmbio: Manual  |  Flex  |  ,R$ 51.900,Porto Alegre -  RS,"Hoje, 16:45",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-ti-vct-flex-se-manual-1030785362,2022-06-01
1029682744,GOL 2021/2022 1.6 MSI TOTALFLEX 4P MANUAL,9.049 km  |  Câmbio: Manual  |  Flex  |  ,R$ 76.020,Canoas -  RS,"Hoje, 16:45",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-2021-2022-1-6-msi-totalflex-4p-manual-1029682744,2022-06-01
1018106252,TORO ,99.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 139.900,Brasília -  DF,"Hoje, 16:45",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-1018106252,2022-06-01
931134553,TOYOTA YARIS 1.5 SEDAN 16V GASOLINA 4P AUTOMÁTICO,12.323 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 92.900,Recife -  PE,"Hoje, 16:45",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/toyota-yaris-1-5-sedan-16v-gasolina-4p-automatico-931134553,2022-06-01
1030434349,Toyota Corolla COROLLA GLI 1.8 FLEX 16V AUT. FLEX AUTOMÁTIC,79.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 91.980,Carapicuíba -  SP,"Hoje, 16:45",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-corolla-gli-1-8-flex-16v-aut-flex-automatic-1030434349,2022-06-01
1037373040,Gol Rallye 1.6 Topzeraaaa,130.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 37.900,Curitiba -  PR,"Hoje, 16:45",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/gol-rallye-1-6-topzeraaaa-1037373040,2022-06-01
969850594,AUDI A1 SPORT 1.4 TFSI S-TRONIC STAGE 2 (GASOLINA) (AUTOMÁTICO),91.490 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 95.800,Londrina -  PR,"Hoje, 16:45",https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/audi-a1-sport-1-4-tfsi-s-tronic-stage-2-gasolina-automatico-969850594,2022-06-01
1034453727,I30 2011 ,130.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 38.900,Fortaleza -  CE,"Hoje, 16:45",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/i30-2011-1034453727,2022-06-01
987561464,Vendido,92.500 km  |  Câmbio: Manual  |  Flex  |  ,R$ 35.000,Olinda -  PE,"Hoje, 16:45",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/vendido-987561464,2022-06-01
1022348284,HONDA HR-V EX CVT 2016,84.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 88.900,Curitiba -  PR,"Hoje, 16:45",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-ex-cvt-2016-1022348284,2022-06-01
972267668,Chevrolet Tracker LT Turbo 1.4 2018,42.565 km  |  Câmbio: Automático  |  Flex  |  ,R$ 88.000,Manaus -  AM,"Hoje, 16:45",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-lt-turbo-1-4-2018-972267668,2022-06-01
1019157228,Fiat Strada Working HARD 1.4 ,92.730 km  |  Câmbio: Manual  |  Flex  |  ,R$ 58.900,Joinville -  SC,"Hoje, 16:45",https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-working-hard-1-4-1019157228,2022-06-01
955570524,Tiguan TSi,42.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 153.550,Campinas -  SP,"Hoje, 16:45",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/tiguan-tsi-955570524,2022-06-01
993007685,KICKS 2019/2020 1.6 16V FLEXSTART SV 4P XTRONIC,56.998 km  |  Câmbio: Automático  |  Flex  |  ,R$ 95.100,Contagem -  MG,"Hoje, 16:45",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kicks-2019-2020-1-6-16v-flexstart-sv-4p-xtronic-993007685,2022-06-01
1014542264,Creta Attitude 1.6,31.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.990,Brasília -  DF,"Hoje, 16:45",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/creta-attitude-1-6-1014542264,2022-06-01
984075432,FIAT ARGO HGT 1.8 2018,78.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 65.900,Praia Grande -  SP,"Hoje, 16:45",https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-hgt-1-8-2018-984075432,2022-06-01
1028587340,Fit EX 1.5 - 2006,189.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 30.900,São José dos Pinhais -  PR,"Hoje, 16:45",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/fit-ex-1-5-2006-1028587340,2022-06-01
798270401,HB20 2019/2019 1.0 UNIQUE 12V FLEX 4P MANUAL,47.890 km  |  Câmbio: Manual  |  Flex  |  ,R$ 56.500,Salvador -  BA,"Hoje, 16:45",https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/hb20-2019-2019-1-0-unique-12v-flex-4p-manual-798270401,2022-06-01
987190273,HILUX 2019/2020 2.8 POWER PACK 4X4 CD 16V DIESEL 4P MANUAL,78.900 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 184.820,Palmas -  TO,"Hoje, 16:45",https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/hilux-2019-2020-2-8-power-pack-4x4-cd-16v-diesel-4p-manual-987190273,2022-06-01
1039712361,TOYOTA HILUX SW4 SRX BLINDADA 21 - APENAS 1.000km. IPVA QUITADO,1.100 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 469.990,Rio de Janeiro -  RJ,"Hoje, 16:45",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-sw4-srx-blindada-21-apenas-1-000km-ipva-quitado-1039712361,2022-06-01
1022671950,Stepway Prata Oportunidade,50.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 59.000,Brasília -  DF,"Hoje, 16:45",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/stepway-prata-oportunidade-1022671950,2022-06-01
1035982574,Argo Drive 1.0 2020 raridade com 23 mil Km,24.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 63.800,Porto Alegre -  RS,"Hoje, 16:45",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/argo-drive-1-0-2020-raridade-com-23-mil-km-1035982574,2022-06-01
1034877143,Porsche Carrera 911 Azul ano 2020,12.500 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 899.999,Indaiatuba -  SP,"Hoje, 16:45",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/porsche-carrera-911-azul-ano-2020-1034877143,2022-06-01
1006074174,Vendo HB20 1.0 Confort 2017,56.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 51.000,Florianópolis -  SC,"Hoje, 16:45",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-hb20-1-0-confort-2017-1006074174,2022-06-01
1007346040,Fusca Itamar 1994 - Pura Diversão.,300 km  |  Câmbio: Manual  |  Álcool  |  ,R$ 42.000,Curitiba -  PR,"Hoje, 16:45",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/fusca-itamar-1994-pura-diversao-1007346040,2022-06-01
1014899606,AMAROK 2.0 4X4 TRENDLINE 16V TURBO DIESEL ,193.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 99.990,Gravataí -  RS,"Hoje, 16:44",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/amarok-2-0-4x4-trendline-16v-turbo-diesel-1014899606,2022-06-01
1035177073,Honda City 1.5 LX 16V AUT. 4P,111.340 km  |  Câmbio: Automático  |  Flex  |  ,R$ 66.990,Araraquara -  SP,"Hoje, 16:44",https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/honda-city-1-5-lx-16v-aut-4p-1035177073,2022-06-01
1013714741,Toyota Corolla 1.8 GLI UPPER 16V FLEX 4P AUTOMATICO,30.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 94.990,Contagem -  MG,"Hoje, 16:44",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-1-8-gli-upper-16v-flex-4p-automatico-1013714741,2022-06-01
1037825735,Fiat Toro 2020 4X4 Diesel Automática Completa com todos os opcionais - Impecável ,56.523 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 145.990,Brasília -  DF,"Hoje, 16:44",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2020-4x4-diesel-automatica-completa-com-todos-os-opcionais-impecavel-1037825735,2022-06-01
959030844,Strada  cs Hard Working 1.4 2P 2020 - AR DH,43.758 km  |  Câmbio: Manual  |  Flex  |  ,R$ 64.670,São Paulo -  SP,"Hoje, 16:44",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-cs-hard-working-1-4-2p-2020-ar-dh-959030844,2022-06-01
1014532247,Volkswagen - Kombi 1.4 MI Total Flex Preparada para lazer 2011 ,93.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 69.900,Nova Serrana -  MG,"Hoje, 16:44",https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-kombi-1-4-mi-total-flex-preparada-para-lazer-2011-1014532247,2022-06-01
1026795014,CHEVROLET TRACKER 1.4 16V TURBO FLEX PREMIER AUTOMÁTICO,59.442 km  |  Câmbio: Automático  |  Flex  |  ,R$ 102.990,São Mateus -  ES,"Hoje, 16:44",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-1-4-16v-turbo-flex-premier-automatico-1026795014,2022-06-01
1035913595,Iveco Daily 35s14 Baú 2018,190.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 189.900,Santo André -  SP,"Hoje, 16:44",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/iveco-daily-35s14-bau-2018-1035913595,2022-06-01
961341435,ONIX 2013/2014 1.4 MPFI LT 8V FLEX 4P MANUAL,114.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 44.900,Juiz de Fora -  MG,"Hoje, 16:44",https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/onix-2013-2014-1-4-mpfi-lt-8v-flex-4p-manual-961341435,2022-06-01
1006704423,320I 2018/2018 2.0 SPORT GP 16V TURBO ACTIVE FLEX 4P AUTOMÁTICO,101.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 159.900,Catanduva -  SP,"Hoje, 16:44",https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/320i-2018-2018-2-0-sport-gp-16v-turbo-active-flex-4p-automatico-1006704423,2022-06-01
